site,taxon,max_width_cm
IN-115-LR,SBOU,8
IN-116-LR,SSID,9
IN-116-LR,SSID,10
IN-116-LR,SSID,6
IN-116-LR,SRAD,4
IN-116-LR,SINT,10
IN-116-LR,SSID,4
IN-116-LR,SINT,5
IN-116-LR,PAST,7
IN-116-LR,EFAS,8
IN-116-LR,SIDE,3
IN-116-LR,SSID,5
IN-116-LR,SRAD,6
IN-116-LR,SSID,4
IN-116-LR,SSID,4
IN-116-LR,MCAV,2
IN-116-LR,PAST,8
IN-116-LR,SINT,6
IN-116-LR,SINT,14
IN-116-LR,MCAV,1
IN-116-LR,SIDE,3
IN-116-LR,SINT,4
IN-116-LR,SINT,8
IN-116-LR,MCAV,2
IN-116-LR,PAST,5
IN-116-LR,MCAV,15
IN-116-LR,SINT,5
IN-116-LR,SIDE,3
IN-116-LR,SINT,6
IN-116-LR,SSID,7
IN-116-LR,SINT,3
IN-116-LR,EFAS,1
IN-116-LR,SBOU,17
IN-116-LR,SINT,8
IN-116-LR,SIDE,3
IN-116-LR,SINT,13
IN-116-LR,SSID,16
IN-117-LR,SSID,10
IN-117-LR,SIDE,1
IN-117-LR,MCAV,1
IN-117-LR,MCAV,4
IN-117-LR,SINT,2
IN-117-LR,SINT,12
IN-117-LR,SSID,9
IN-117-LR,SINT,7
IN-117-LR,MCAV,4
IN-117-LR,SIDE,2
IN-117-LR,SIDE,2
IN-117-LR,MCAV,1
IN-117-LR,SSID,5
IN-117-LR,SINT,4
IN-117-LR,SIDE,3
IN-117-LR,SSID,6
IN-117-LR,DSTO,5
IN-117-LR,PSTR,4
IN-117-LR,PAST,9
IN-117-LR,MCAV,2
IN-117-LR,MCAV,2
IN-117-LR,SINT,9
IN-117-LR,DSTO,4
IN-117-LR,SIDE,3
IN-117-LR,SINT,9
IN-117-LR,MCAV,2
IN-117-LR,SSID,7
IN-117-LR,SIDE,1
IN-117-LR,MCAV,3
IN-117-LR,SINT,7
IN-117-LR,SSID,4
IN-117-LR,SSID,5
IN-117-LR,SSID,6
IN-117-LR,SINT,3
IN-117-LR,SIDE,3
IN-117-LR,SSID,5
IN-117-LR,SINT,3
IN-117-LR,MCAV,3
IN-117-LR,EFAS,10
IN-117-LR,MCAV,1
IN-117-LR,MCAV,2
IN-117-LR,MCAV,5
IN-117-LR,SIDE,3
IN-117-LR,SSID,4
IN-117-LR,SIDE,3
IN-117-LR,SIDE,3
IN-117-LR,SRAD,4
IN-117-LR,SINT,11
IN-117-LR,SBOU,30
IN-118-LR,MCAV,20
IN-118-LR,PSTR,4
IN-118-LR,PAST,10
IN-118-LR,SINT,20
IN-118-LR,SSID,15
IN-118-LR,SINT,12
IN-118-LR,PAST,3
IN-118-LR,SSID,5
IN-118-LR,SINT,1
IN-118-LR,SINT,2
IN-118-LR,SINT,12
IN-118-LR,SINT,9
IN-118-LR,SIDE,3
IN-118-LR,SIDE,2
IN-118-LR,SIDE,2
IN-118-LR,MCAV,3
IN-118-LR,SSID,4
IN-118-LR,SIDE,2
IN-118-LR,MCAV,3
IN-118-LR,SSID,5
IN-118-LR,SSID,10
IN-118-LR,PAST,10
IN-118-LR,AAGA,8
IN-118-LR,SSID,4
IN-118-LR,MCAV,3
IN-118-LR,SIDE,3
IN-118-LR,MCAV,2
IN-118-LR,SSID,4
IN-118-LR,AFRA,5
IN-118-LR,SSID,12
IN-118-LR,SINT,10
IN-118-LR,PSTR,5
IN-118-LR,MALI,13
IN-118-LR,SSID,20
IN-118-LR,SSID,20
IN-118-LR,SINT,10
IN-118-LR,SINT,13
IN-118-LR,SINT,4
IN-118-LR,SINT,4
IN-118-LR,SSID,5
IN-118-LR,SSID,4
IN-118-LR,PAST,15
IN-118-LR,SSID,5
IN-118-LR,SSID,5
IN-118-LR,MCAV,12
IN-118-LR,SIDE,3
IN-118-LR,SINT,4
IN-118-LR,SSID,9
IN-118-LR,SINT,5
IN-118-LR,PAST,15
IN-118-LR,SINT,5
IN-118-LR,SIDE,2
IN-118-LR,SSID,8
IN-119-LR,SSID,3
IN-119-LR,SIDE,2
IN-119-LR,SINT,15
IN-119-LR,SBOU,5
IN-119-LR,PPOR,10
IN-119-LR,PAST,15
IN-119-LR,SIDE,1
IN-119-LR,SRAD,3
IN-119-LR,SSID,18
IN-119-LR,MCAV,20
IN-119-LR,SSID,8
IN-119-LR,PAST,8
IN-119-LR,SSID,8
IN-119-LR,SINT,18
IN-119-LR,SINT,15
IN-119-LR,SSID,4
IN-119-LR,SBOU,6
IN-119-LR,SSID,6
IN-119-LR,DSTO,8
IN-119-LR,MCAV,3
IN-119-LR,MCAV,3
IN-119-LR,SINT,8
IN-119-LR,SINT,10
IN-119-LR,SRAD,4
IN-119-LR,SRAD,3
IN-119-LR,SRAD,4
IN-119-LR,PAST,5
IN-119-LR,SSID,4
IN-119-LR,SRAD,3
IN-119-LR,SIDE,2
IN-119-LR,SBOU,4
IN-119-LR,SINT,20
IN-119-LR,MCAV,4
IN-119-LR,SSID,3
IN-119-LR,SBOU,3
IN-120-LR,SRAD,4
IN-120-LR,SINT,11
IN-120-LR,SIDE,3
IN-120-LR,MCAV,2
IN-120-LR,SSID,6
IN-120-LR,SINT,4
IN-120-LR,SINT,6
IN-120-LR,SIDE,2
IN-120-LR,MCAV,4
IN-120-LR,EFAS,3
IN-120-LR,DSTO,1
IN-120-LR,SBOU,4
IN-120-LR,MCAV,1
IN-120-LR,SINT,6
IN-120-LR,MCAV,3
IN-120-LR,SIDE,3
IN-120-LR,MMEA,2
IN-120-LR,SIDE,2
IN-120-LR,SSID,13
IN-120-LR,SSID,11
IN-120-LR,EFAS,2
IN-120-LR,SINT,13
IN-120-LR,SSID,4
IN-120-LR,SIDE,2
IN-120-LR,SSID,5
IN-120-LR,SIDE,1
IN-120-LR,SINT,3
IN-120-LR,MMEA,3
IN-120-LR,SSID,6
IN-120-LR,SRAD,4
IN-120-LR,SSID,6
IN-120-LR,SRAD,4
IN-120-LR,SRAD,5
IN-120-LR,MCAV,3
IN-120-LR,SSID,4
IN-120-LR,SIDE,3
IN-120-LR,MCAV,2
IN-120-LR,DSTO,8
IN-120-LR,MCAV,1
IN-120-LR,SIDE,3
IN-120-LR,SIDE,3
IN-120-LR,MMEA,2
IN-120-LR,SIDE,3
IN-120-LR,SIDE,1
IN-120-LR,MCAV,5
IN-120-LR,MCAV,1
IN-120-LR,DSTO,1
IN-120-LR,SINT,2
IN-120-LR,SIDE,3
IN-120-LR,MCAV,3
IN-120-LR,MCAV,2
IN-120-LR,SINT,5
IN-120-LR,DSTO,6
IN-120-LR,MCAV,3
IN-120-LR,MCAV,5
IN-120-LR,SSID,7
IN-120-LR,PAST,6
MI-121-LR,SINT,6
MI-121-LR,SSID,6
MI-121-LR,MDEC,7
MI-121-LR,MMEA,4
MI-121-LR,SSID,22
MI-121-LR,PAST,12
MI-121-LR,SINT,3
MI-121-LR,MCAV,10
MI-121-LR,SSID,13
MI-121-LR,SINT,4
MI-121-LR,SSID,15
MI-121-LR,SINT,8
MI-121-LR,MMEA,2
MI-121-LR,DLAB,30
MI-121-LR,MCAV,5
MI-121-LR,PPOR,2
MI-122-LR,SINT,4
MI-122-LR,MCAV,2
MI-122-LR,SRAD,4
MI-122-LR,MCAV,35
MI-122-LR,SINT,3
MI-122-LR,SINT,11
MI-122-LR,SINT,10
MI-122-LR,PAST,9
MI-122-LR,MCAV,3
MI-122-LR,MCAV,4
MI-122-LR,PAST,14
MI-122-LR,MCAV,5
MI-122-LR,MCAV,38
MI-122-LR,PAST,12
MI-122-LR,SSID,6
MI-123-LR,SSID,6
MI-123-LR,SIDE,2
MI-123-LR,SINT,4
MI-123-LR,SINT,7
MI-123-LR,SIDE,2
MI-123-LR,SIDE,3
MI-123-LR,SSID,4
MI-123-LR,SIDE,3
MI-123-LR,SINT,3
MI-123-LR,PAST,8
MI-123-LR,SINT,4
MI-123-LR,AAGA,4
MI-123-LR,SSID,8
MI-123-LR,SINT,3
MI-123-LR,SIDE,3
MI-123-LR,PPOR,8
MI-123-LR,PAST,15
MI-123-LR,SINT,16
MI-123-LR,MCAV,10
MI-123-LR,SRAD,4
MI-123-LR,SIDE,3
MI-123-LR,SSID,8
MI-123-LR,PAST,10
MI-123-LR,MCAV,3
MI-123-LR,SINT,4
MI-123-LR,SSID,8
MI-124-LR,SINT,8
MI-124-LR,SIDE,3
MI-124-LR,DLAB,22
MI-124-LR,MCAV,1
MI-124-LR,SIDE,3
MI-124-LR,SSID,5
MI-124-LR,SINT,6
MI-124-LR,SIDE,3
MI-124-LR,PAST,5
MI-124-LR,SSID,16
MI-124-LR,SINT,5
MI-124-LR,PPOR,6
MI-124-LR,SINT,7
MI-124-LR,SIDE,3
MI-124-LR,MCAV,2
MI-124-LR,SIDE,3
MI-124-LR,SINT,5
MI-124-LR,SINT,7
MI-124-LR,SINT,3
MI-124-LR,PPOR,5
MI-124-LR,SINT,11
MI-124-LR,SIDE,3
MI-124-LR,SSID,8
MI-124-LR,PPOR,1
MI-124-LR,SINT,8
MI-124-LR,SRAD,4
MI-124-LR,SIDE,3
MI-124-LR,SSID,6
MI-124-LR,SIDE,2
MI-124-LR,PAST,5
MI-124-LR,SINT,11
MI-124-LR,SIDE,3
MI-124-LR,SSID,6
MI-124-LR,SSID,5
MI-124-LR,SSID,4
MI-124-LR,PAST,7
MI-124-LR,PAST,10
MI-124-LR,PAST,3
MI-125-LR,SSID,5
MI-125-LR,SINT,4
MI-125-LR,SIDE,3
MI-125-LR,SINT,6
MI-125-LR,SIDE,2
MI-125-LR,SIDE,3
MI-125-LR,SIDE,3
MI-125-LR,SINT,5
MI-125-LR,SINT,4
MI-125-LR,SSID,5
MI-125-LR,SIDE,3
MI-125-LR,SIDE,3
MI-125-LR,SIDE,3
MI-125-LR,SINT,2
MI-125-LR,SIDE,3
MI-125-LR,SINT,4
MI-125-LR,PAST,14
MI-125-LR,SIDE,3
MI-125-LR,SRAD,5
MI-125-LR,SBOU,3
MI-125-LR,PAST,20
MI-125-LR,SIDE,1
MI-125-LR,SIDE,3
MI-125-LR,SRAD,5
MI-125-LR,MALI,11
MI-125-LR,PAST,6
MI-125-LR,SSID,19
MI-125-LR,MCAV,3
MI-125-LR,SINT,10
MI-126-LR,SINT,3
MI-126-LR,MCAV,3
MI-126-LR,MCAV,2
MI-126-LR,PAST,10
MI-126-LR,SINT,3
MI-126-LR,SIDE,3
MI-126-LR,SIDE,1
MI-126-LR,SINT,3
MI-126-LR,SIDE,3
MI-126-LR,PAST,16
MI-126-LR,PAST,11
MI-126-LR,SINT,5
MI-126-LR,PAST,3
MI-126-LR,PAST,5
MI-126-LR,PAST,7
MI-126-LR,SRAD,5
MI-126-LR,PAST,12
MI-126-LR,MCAV,5
MI-126-LR,MMEA,8
MI-126-LR,SINT,6
MI-126-LR,MCAV,16
MI-127-LR,MCAV,5
MI-127-LR,SINT,4
MI-127-LR,SSID,6
MI-127-LR,PAST,10
MI-127-LR,SINT,3
MI-127-LR,PAST,8
MI-127-LR,SINT,6
MI-127-LR,SIDE,2
MI-127-LR,SINT,9
MI-127-LR,SINT,13
MI-127-LR,MCAV,7
MI-127-LR,PAST,15
MI-127-LR,SSID,16
MI-127-LR,SINT,11
MI-127-LR,PAST,12
MI-127-LR,SINT,7
MI-127-LR,SINT,18
MI-127-LR,PAST,10
MI-127-LR,MCAV,3
MI-127-LR,PAST,8
MI-127-LR,SSID,10
MI-127-LR,SSID,8
MI-127-LR,MCAV,4
MI-127-LR,MCAV,3
MI-127-LR,SSID,5
MI-127-LR,SINT,5
MI-127-LR,SINT,11
MI-127-LR,PPOR,7
MI-127-LR,SINT,3
MI-127-LR,PAST,8
MI-127-LR,SINT,3
MI-127-LR,SSID,7
MI-127-LR,SIDE,3
MI-127-LR,SIDE,3
MI-127-LR,SINT,6
MI-127-LR,PAST,10
MI-127-LR,PAST,17
MI-127-LR,SSID,5
MI-127-LR,PAST,8
MI-127-LR,SINT,6
MI-127-LR,AAGA,5
MI-127-LR,MDEC,6
MI-127-LR,MDEC,10
MI-128-LR,SINT,6
MI-128-LR,PAST,5
MI-128-LR,SINT,12
MI-128-LR,SINT,4
MI-128-LR,PAST,10
MI-128-LR,SINT,11
MI-128-LR,SSID,5
MI-128-LR,SINT,6
MI-128-LR,SIDE,3
MI-128-LR,SINT,5
MI-128-LR,SSID,6
MI-128-LR,PAST,7
MI-128-LR,PAST,6
MI-128-LR,SINT,10
MI-128-LR,PAST,9
MI-128-LR,SINT,5
MI-128-LR,PAST,8
MI-128-LR,SINT,3
MI-128-LR,MMEA,4
MI-128-LR,SINT,6
MI-128-LR,MCAV,3
MI-128-LR,SINT,6
MI-128-LR,MCAV,5
MI-128-LR,PAST,11
MI-128-LR,MCAV,6
MI-128-LR,SINT,4
MI-128-LR,MCAV,2
MI-128-LR,PAST,3
MI-128-LR,SSID,6
MI-128-LR,MCAV,5
MI-128-LR,SIDE,3
MI-128-LR,SINT,10
MI-129-LR,SSID,4
MI-129-LR,SSID,15
MI-129-LR,PAST,12
MI-129-LR,MDEC,4
MI-129-LR,MDEC,7
MI-129-LR,MDEC,3
MI-129-LR,MCAV,6
MI-129-LR,MDEC,4
MI-129-LR,MDEC,7
MI-129-LR,MCAV,11
MI-129-LR,MALI,10
MI-129-LR,SSID,7
MI-129-LR,SSID,4
MI-129-LR,SIDE,2
MI-129-LR,SINT,7
MI-129-LR,SINT,7
MI-129-LR,PAST,12
MI-129-LR,SSID,4
MI-129-LR,MCAV,3
MI-129-LR,SINT,12
MI-129-LR,SIDE,3
MI-129-LR,SINT,14
MI-129-LR,SIDE,3
MI-129-LR,MCAV,8
MI-129-LR,MCAV,3
MI-129-LR,MCAV,1
MI-129-LR,PAST,18
MI-129-LR,EFAS,2
MI-129-LR,EFAS,3
MI-129-LR,SINT,7
MI-129-LR,SINT,4
MI-129-LR,SSID,10
MI-129-LR,MDEC,15
MI-129-LR,SINT,7
MI-129-LR,PSTR,5
MI-129-LR,MCAV,8
MI-129-LR,PAST,8
MI-129-LR,SINT,5
MI-129-LR,MMEA,1
MI-129-LR,SINT,11
MI-129-LR,MDEC,10
MI-129-LR,MDEC,6
MI-129-LR,MDEC,12
MI-129-LR,MDEC,11
MI-129-LR,PAST,16
MI-129-LR,SSID,11
MI-129-LR,MCAV,22
MI-129-LR,SIDE,2
MI-129-LR,SINT,12
MI-130-LR,PAST,6
MI-130-LR,SINT,2
MI-130-LR,SINT,4
MI-130-LR,SIDE,3
MI-130-LR,SSID,5
MI-130-LR,PAST,8
MI-130-LR,MDEC,5
MI-130-LR,PAST,17
MI-130-LR,SSID,6
MI-130-LR,PAST,8
MI-130-LR,PAST,10
MI-130-LR,MMEA,7
MI-130-LR,SINT,5
MI-130-LR,SINT,2
MI-130-LR,MDEC,15
MI-130-LR,MDEC,4
MI-130-LR,PAST,12
MI-130-LR,PPOR,4
MI-130-LR,MDEC,6
MI-130-LR,MADR,8
MI-130-LR,MMEA,2
MI-130-LR,EFAS,1
MI-130-LR,SINT,5
MI-130-LR,ALAM,20
MI-130-LR,DSTO,3
MI-130-LR,SINT,4
MI-130-LR,SIDE,1
MI-130-LR,SINT,2
MI-130-LR,PAST,10
MI-130-LR,SSID,9
MI-130-LR,MCAV,12
MI-130-LR,SINT,6
MI-130-LR,SSID,7
MI-130-LR,SINT,10
MI-130-LR,MCAV,4
MI-130-LR,MCAV,2
MI-130-LR,SIDE,2
MI-130-LR,SINT,3
MI-130-LR,SSID,7
MI-130-LR,SSID,4
MI-130-LR,SINT,5
MI-130-LR,PAST,11
MI-130-LR,SBOU,5
MI-130-LR,SINT,5
MI-130-LR,SINT,3
MI-130-LR,MMEA,3
MI-130-LR,SINT,6
MI-130-LR,SINT,6
OU-131-CP,SINT,3
OU-131-CP,SINT,5
OU-131-CP,SINT,3
OU-131-CP,SINT,6
OU-131-CP,MMEA,3
OU-131-CP,DSTO,4
OU-131-CP,SIDE,1
OU-131-CP,MCAV,1
OU-131-CP,MDEC,4
OU-131-CP,MCAV,4
OU-131-CP,SINT,4
OU-131-CP,MCAV,2
OU-131-CP,SIDE,1
OU-131-CP,SIDE,2
OU-131-CP,SIDE,1
OU-131-CP,PAST,2
OU-131-CP,SIDE,3
OU-131-CP,SIDE,2
OU-131-CP,SIDE,1
OU-131-CP,SIDE,2
OU-131-CP,SIDE,2
OU-131-CP,SBOU,3
OU-131-CP,MCAV,10
OU-131-CP,PAST,4
OU-131-CP,SIDE,1
OU-131-CP,SINT,4
OU-131-CP,MCAV,2
OU-131-CP,PAST,12
OU-131-CP,SIDE,2
OU-131-CP,MDEC,13
OU-131-CP,MDEC,16
OU-131-CP,MCAV,8
OU-131-CP,PAST,4
OU-131-CP,PAST,10
OU-131-CP,SSID,4
OU-131-CP,MDEC,36
OU-131-CP,SIDE,3
OU-131-CP,PAST,7
OU-131-CP,PAST,8
OU-131-CP,MCAV,6
OU-131-CP,SINT,4
OU-131-CP,SINT,2
OU-131-CP,SINT,5
OU-131-CP,MCAV,4
OU-131-CP,SIDE,2
OU-132-CP,MCAV,1
OU-132-CP,SINT,3
OU-132-CP,SIDE,3
OU-132-CP,SBOU,2
OU-132-CP,SBOU,2
OU-132-CP,SIDE,3
OU-132-CP,MCAV,5
OU-132-CP,SBOU,8
OU-132-CP,SIDE,2
OU-132-CP,DSTO,3
OU-132-CP,SSID,4
OU-132-CP,SSID,12
OU-132-CP,MDEC,12
OU-132-CP,PAST,6
OU-132-CP,SSID,6
OU-132-CP,MCAV,10
OU-132-CP,MCAV,6
OU-132-CP,PAST,12
OU-132-CP,PAST,5
OU-132-CP,SIDE,3
OU-132-CP,SINT,4
OU-132-CP,PAST,16
OU-132-CP,DSTO,5
OU-132-CP,PAST,8
OU-132-CP,PPOR,4
OU-132-CP,PAST,17
OU-132-CP,MDEC,17
OU-132-CP,PAST,21
OU-132-CP,SINT,7
OU-132-CP,SINT,6
OU-132-CP,MCAV,10
OU-132-CP,PAST,9
OU-132-CP,PAST,11
OU-132-CP,MMEA,8
OU-132-CP,SINT,8
OU-132-CP,SINT,3
OU-132-CP,SSID,7
OU-132-CP,AAGA,4
OU-132-CP,SRAD,4
OU-132-CP,SINT,5
OU-132-CP,DSTO,3
OU-132-CP,SINT,6
OU-132-CP,PPOR,3
OU-132-CP,SSID,7
OU-132-CP,SIDE,2
OU-132-CP,SIDE,2
OU-132-CP,SINT,5
OU-133-CP,MCAV,1
OU-133-CP,SINT,4
OU-133-CP,PAST,8
OU-133-CP,PAST,4
OU-133-CP,MCAV,1
OU-133-CP,PAST,3
OU-133-CP,MCAV,1
OU-133-CP,PAST,4
OU-133-CP,PAST,5
OU-133-CP,SIDE,2
OU-133-CP,PAST,1
OU-133-CP,PAST,4
OU-133-CP,PAST,5
OU-133-CP,MCAV,2
OU-133-CP,SIDE,3
OU-133-CP,SSID,5
OU-133-CP,SINT,8
OU-133-CP,MCAV,21
OU-133-CP,PAST,11
OU-133-CP,SINT,7
OU-133-CP,MCAV,4
OU-133-CP,SINT,3
OU-133-CP,PAST,5
OU-133-CP,MCAV,1
OU-133-CP,PAST,3
OU-133-CP,AAGA,8
OU-133-CP,SINT,2
OU-133-CP,SIDE,1
OU-133-CP,MCAV,3
OU-133-CP,SIDE,2
OU-133-CP,MCAV,2
OU-133-CP,DSTO,8
OU-133-CP,MCAV,10
OU-133-CP,SINT,2
OU-133-CP,SSID,12
OU-133-CP,SSID,4
OU-133-CP,DSTO,1
OU-133-CP,SINT,1
OU-133-CP,PAST,9
OU-133-CP,MCAV,1
OU-133-CP,SSID,8
OU-133-CP,PAST,8
OU-133-CP,SIDE,3
OU-133-CP,PAST,7
OU-133-CP,PAST,7
OU-133-CP,SINT,5
OU-133-CP,PAST,8
OU-133-CP,SINT,4
OU-133-CP,SINT,8
OU-133-CP,SIDE,2
OU-133-CP,SINT,3
OU-133-CP,PSTR,3
OU-133-CP,MCAV,1
OU-133-CP,PAST,10
OU-133-CP,SSID,7
OU-133-CP,SIDE,2
OU-133-CP,MCAV,6
OU-133-CP,MCAV,1
OU-133-CP,MCAV,10
OU-134-CP,PAST,5
OU-134-CP,PAST,3
OU-134-CP,SIDE,1
OU-134-CP,MCAV,18
OU-134-CP,SIDE,1
OU-134-CP,SIDE,1
OU-134-CP,SIDE,1
OU-134-CP,SIDE,2
OU-134-CP,SINT,2
OU-134-CP,SIDE,3
OU-134-CP,PAST,5
OU-134-CP,PAST,7
OU-134-CP,SIDE,2
OU-134-CP,SIDE,2
OU-134-CP,DSTO,8
OU-134-CP,SSID,5
OU-134-CP,SINT,6
OU-134-CP,PAST,1
OU-134-CP,PAST,3
OU-134-CP,PAST,6
OU-134-CP,SIDE,2
OU-134-CP,SIDE,2
OU-134-CP,SIDE,4
OU-134-CP,MCAV,1
OU-134-CP,SIDE,1
OU-134-CP,PAST,6
OU-134-CP,SINT,3
OU-134-CP,MCAV,5
OU-134-CP,PAST,3
OU-134-CP,MCAV,2
OU-134-CP,PSTR,4
OU-134-CP,SINT,6
OU-134-CP,SIDE,3
OU-134-CP,SINT,2
OU-134-CP,SIDE,1
OU-134-CP,PAST,6
OU-134-CP,MCAV,2
OU-134-CP,SINT,3
OU-134-CP,MCAV,2
OU-134-CP,PAST,15
OU-134-CP,SINT,1
OU-134-CP,SINT,5
OU-134-CP,PPOR,6
OU-134-CP,MCAV,3
OU-134-CP,SINT,3
OU-134-CP,SSID,5
OU-134-CP,SIDE,3
OU-134-CP,SINT,4
OU-134-CP,SSID,6
OU-134-CP,PAST,4
OU-134-CP,SINT,4
OU-134-CP,DSTO,4
OU-134-CP,SIDE,2
OU-135-CP,MCAV,1
OU-135-CP,MCAV,2
OU-135-CP,SINT,3
OU-135-CP,MDEC,3
OU-135-CP,PAST,4
OU-135-CP,MCAV,10
OU-135-CP,EFAS,1
OU-135-CP,PSTR,3
OU-135-CP,MCAV,1
OU-135-CP,PAST,6
OU-135-CP,MCAV,14
OU-135-CP,MCAV,2
OU-135-CP,PAST,4
OU-135-CP,SSID,6
OU-135-CP,MCAV,2
OU-135-CP,SINT,2
OU-135-CP,SINT,5
OU-135-CP,SIDE,1
OU-135-CP,PAST,11
OU-135-CP,MCAV,2
OU-135-CP,SIDE,2
OU-135-CP,SINT,4
OU-135-CP,MCAV,2
OU-135-CP,SSID,4
OU-135-CP,MDEC,12
OU-135-CP,MCAV,6
OU-135-CP,SSID,5
OU-135-CP,DLAB,10
OU-135-CP,PAST,6
OU-135-CP,SINT,5
OU-135-CP,PAST,7
OU-135-CP,PAST,8
OU-135-CP,SSID,6
OU-135-CP,DSTO,5
OU-135-CP,SSID,5
OU-135-CP,MCAV,1
OU-135-CP,MCAV,15
OU-135-CP,SINT,1
OU-135-CP,MCAV,1
OU-135-CP,PAST,15
OU-135-CP,SINT,4
OU-135-CP,SIDE,1
OU-135-CP,MCAV,18
OU-135-CP,SINT,7
OU-135-CP,SINT,2
OU-135-CP,PAST,7
OU-135-CP,MCAV,3
OU-135-CP,MCAV,3
OU-135-CP,PAST,5
OU-135-CP,SIDE,1
OU-135-CP,SIDE,3
OU-135-CP,SIDE,1
OU-135-CP,SSID,5
OU-135-CP,PAST,4
OU-135-CP,MCAV,8
OU-136-CP,MCAV,13
OU-136-CP,PAST,7
OU-136-CP,PAST,13
OU-136-CP,SIDE,3
OU-136-CP,SIDE,1
OU-136-CP,SINT,5
OU-136-CP,SSID,8
OU-136-CP,SSID,7
OU-136-CP,SINT,6
OU-136-CP,SINT,3
OU-136-CP,SINT,1
OU-136-CP,SIDE,1
OU-136-CP,SIDE,3
OU-136-CP,SINT,4
OU-136-CP,PAST,4
OU-136-CP,SSID,8
OU-136-CP,SSID,9
OU-136-CP,PAST,12
OU-136-CP,PAST,13
OU-136-CP,SINT,4
OU-136-CP,SIDE,3
OU-136-CP,SINT,2
OU-136-CP,PAST,14
OU-136-CP,MDEC,5
OU-136-CP,MCAV,11
OU-136-CP,SIDE,3
OU-136-CP,SINT,5
OU-136-CP,SINT,1
OU-136-CP,SINT,6
OU-136-CP,CNAT,5
OU-136-CP,SINT,1
OU-136-CP,PAST,6
OU-136-CP,PAST,5
OU-136-CP,PAST,10
OU-136-CP,PPOR,8
OU-136-CP,SIDE,3
OU-136-CP,MMEA,3
OU-136-CP,PAST,11
OU-136-CP,SIDE,3
OU-136-CP,PAST,10
OU-136-CP,SINT,8
OU-136-CP,PPOR,5
OU-136-CP,SSID,4
OU-136-CP,SINT,5
OU-136-CP,PAST,4
OU-136-CP,PPOR,6
OU-136-CP,PAST,2
OU-136-CP,SIDE,1
OU-136-CP,MCAV,25
OU-136-CP,PPOR,4
OU-136-CP,SIDE,2
OU-136-CP,DSTO,2
OU-136-CP,PPOR,6
OU-136-CP,PAST,7
OU-136-CP,SINT,8
OU-136-CP,PAST,5
OU-136-CP,SINT,2
OU-136-CP,SIDE,3
OU-137-CP,SSID,12
OU-137-CP,PAST,1
OU-137-CP,SSID,6.5
OU-137-CP,SIDE,0.5
OU-137-CP,SIDE,0.5
OU-137-CP,SSID,4.5
OU-137-CP,PAST,9
OU-137-CP,PAST,1.5
OU-137-CP,MDEC,14
OU-137-CP,SIDE,0.5
OU-137-CP,SINT,3.5
OU-137-CP,PSTR,2.5
OU-137-CP,SIDE,2
OU-137-CP,SIDE,3
OU-137-CP,PAST,2
OU-137-CP,PAST,2.5
OU-137-CP,SRAD,3.5
OU-137-CP,SIDE,4
OU-137-CP,SIDE,5
OU-137-CP,SIDE,4
OU-137-CP,SIDE,2
OU-137-CP,SIDE,1
OU-137-CP,SIDE,2
OU-137-CP,DSTO,2
OU-137-CP,SRAD,9.5
OU-137-CP,MCAV,2.5
OU-137-CP,SINT,5.5
OU-137-CP,SIDE,1.5
OU-137-CP,SINT,2.5
OU-137-CP,SIDE,1.5
OU-137-CP,SSID,4
OU-137-CP,PPOR,4
OU-137-CP,MCAV,3.5
OU-137-CP,SRAD,4
OU-137-CP,SRAD,4
OU-137-CP,SIDE,3
OU-137-CP,SIDE,2
OU-137-CP,SIDE,2
OU-137-CP,SIDE,1
OU-137-CP,SIDE,1
OU-137-CP,SIDE,0.5
OU-137-CP,SRAD,7
OU-137-CP,SBOU,4.5
OU-137-CP,SINT,6
OU-137-CP,SIDE,2.5
OU-137-CP,SIDE,2
OU-137-CP,SIDE,3
OU-137-CP,SBOU,1
OU-137-CP,SIDE,2.5
OU-137-CP,MCAV,1.5
OU-137-CP,MCAV,1.5
OU-137-CP,SIDE,1.5
OU-137-CP,SIDE,0.3
OU-137-CP,PAST,5
OU-137-CP,PAST,12
OU-137-CP,SIDE,3
OU-137-CP,PAST,11
OU-137-CP,MCAV,3.5
OU-137-CP,PAST,4.5
OU-137-CP,SIDE,6
OU-137-CP,SINT,14
OU-137-CP,MCAV,0.5
OU-137-CP,MCAV,0.3
OU-137-CP,PAST,4
OU-137-CP,MCAV,2
OU-137-CP,PAST,10.5
OU-137-CP,SIDE,2
OU-137-CP,SIDE,1
OU-137-CP,SINT,12
OU-138-CP,SIDE,2.5
OU-138-CP,SIDE,2
OU-138-CP,DSTO,3.5
OU-138-CP,SINT,7
OU-138-CP,SIDE,2
OU-138-CP,PAST,2.5
OU-138-CP,SIDE,3
OU-138-CP,SSID,9.5
OU-138-CP,PAST,6.5
OU-138-CP,PAST,12
OU-138-CP,SIDE,2
OU-138-CP,SIDE,2
OU-138-CP,SSID,3.5
OU-138-CP,SIDE,2
OU-138-CP,SINT,4
OU-138-CP,PAST,21
OU-138-CP,SSID,5
OU-138-CP,MCAV,25
OU-138-CP,MCAV,4.5
OU-138-CP,MCAV,1
OU-138-CP,PAST,3.5
OU-138-CP,MCAV,13
OU-138-CP,SINT,2
OU-138-CP,PAST,3.5
OU-138-CP,MCAV,2
OU-138-CP,SIDE,1.5
