site,taxon,class,n
D38b,ORBI,<4cm,0
D38b,ORBI,>4cm,0
D38b,OROB,<4cm,0
D38b,OROB,>4cm,0
D38b,PAME,<4cm,0
D38b,PAME,>4cm,0
D38b,PORI,<4cm,9
D38b,PORI,>4cm,34
D38b,SCOL,>4cm,0
D38b,SIDE,<4cm,38
D38b,SIDE,>4cm,6
D38b,SINT,<4cm,0
D38b,SINT,>4cm,1
D38b,SOLE,<4cm,0
D38b,SOLE,>4cm,0
D38c,ACER,<4cm,0
D38c,ACER,>4cm,6
D38c,AGAR,<4cm,0
D38c,AGAR,>4cm,1
D38c,DSTO,>4cm,0
D38c,EFAS,>4cm,0
D38c,FAVI,<4cm,0
D38c,FAVI,>4cm,0
D38c,FFRA,>4cm,0
D38c,HCUC,<4cm,0
D38c,HCUC,>4cm,0
D38c,MADR,<4cm,0
D38c,MADR,>4cm,0
D38c,MCAV,<4cm,4
D38c,MCAV,>4cm,3
D38c,MEAN,<4cm,0
D38c,MMEA,>4cm,0
D38c,MUSS,<4cm,0
D38c,MYCE,>4cm,0
D38c,ORBI,<4cm,0
D38c,ORBI,>4cm,0
D38c,OROB,<4cm,0
D38c,OROB,>4cm,0
D38c,PAME,<4cm,0
D38c,PAME,>4cm,0
D38c,PORI,<4cm,36
D38c,PORI,>4cm,41
D38c,SCOL,>4cm,0
D38c,SIDE,<4cm,37
D38c,SIDE,>4cm,8
D38c,SINT,<4cm,1
D38c,SINT,>4cm,1
D38c,SOLE,<4cm,0
D38c,SOLE,>4cm,0
D3a,ACER,<4cm,0
D3a,ACER,>4cm,0
D3a,AGAR,<4cm,0
D3a,AGAR,>4cm,0
D3a,DSTO,>4cm,0
D3a,EFAS,>4cm,0
D3a,FAVI,<4cm,0
D3a,FAVI,>4cm,0
D3a,FFRA,>4cm,0
D3a,HCUC,<4cm,0
D3a,HCUC,>4cm,0
D3a,MADR,<4cm,0
D3a,MADR,>4cm,0
D3a,MCAV,<4cm,1
D3a,MCAV,>4cm,0
D3a,MEAN,<4cm,0
D3a,MMEA,>4cm,0
D3a,MUSS,<4cm,0
D3a,MYCE,>4cm,0
D3a,ORBI,<4cm,0
D3a,ORBI,>4cm,0
D3a,OROB,<4cm,0
D3a,OROB,>4cm,0
D3a,PAME,<4cm,0
D3a,PAME,>4cm,0
D3a,PORI,<4cm,0
D3a,PORI,>4cm,0
D3a,SCOL,>4cm,0
D3a,SIDE,<4cm,22
D3a,SIDE,>4cm,2
D3a,SINT,<4cm,0
D3a,SINT,>4cm,0
D3a,SOLE,<4cm,0
D3a,SOLE,>4cm,2
D3b,ACER,<4cm,0
D3b,ACER,>4cm,0
D3b,AGAR,<4cm,0
D3b,AGAR,>4cm,0
D3b,DSTO,>4cm,0
D3b,EFAS,>4cm,0
D3b,FAVI,<4cm,0
D3b,FAVI,>4cm,2
D3b,FFRA,>4cm,0
D3b,HCUC,<4cm,0
D3b,HCUC,>4cm,0
D3b,MADR,<4cm,0
D3b,MADR,>4cm,0
D3b,MCAV,<4cm,1
D3b,MCAV,>4cm,0
D3b,MEAN,<4cm,0
D3b,MMEA,>4cm,0
D3b,MUSS,<4cm,0
D3b,MYCE,>4cm,0
D3b,ORBI,<4cm,0
D3b,ORBI,>4cm,0
D3b,OROB,<4cm,0
D3b,OROB,>4cm,0
D3b,PAME,<4cm,0
D3b,PAME,>4cm,0
D3b,PORI,<4cm,1
D3b,PORI,>4cm,1
D3b,SCOL,>4cm,0
D3b,SIDE,<4cm,7
D3b,SIDE,>4cm,0
D3b,SINT,<4cm,0
D3b,SINT,>4cm,0
D3b,SOLE,<4cm,0
D3b,SOLE,>4cm,0
D3c,ACER,<4cm,0
D3c,ACER,>4cm,0
D3c,AGAR,<4cm,0
D3c,AGAR,>4cm,0
D3c,DSTO,>4cm,0
D3c,EFAS,>4cm,0
D3c,FAVI,<4cm,0
D3c,FAVI,>4cm,1
D3c,FFRA,>4cm,0
D3c,HCUC,<4cm,0
D3c,HCUC,>4cm,0
D3c,MADR,<4cm,0
D3c,MADR,>4cm,0
D3c,MCAV,<4cm,2
D3c,MCAV,>4cm,0
D3c,MEAN,<4cm,0
D3c,MMEA,>4cm,0
D3c,MUSS,<4cm,0
D3c,MYCE,>4cm,0
D3c,ORBI,<4cm,0
D3c,ORBI,>4cm,0
D3c,OROB,<4cm,0
D3c,OROB,>4cm,0
D3c,PAME,<4cm,0
D3c,PAME,>4cm,0
D3c,PORI,<4cm,0
D3c,PORI,>4cm,0
D3c,SCOL,>4cm,0
D3c,SIDE,<4cm,15
D3c,SIDE,>4cm,1
D3c,SINT,<4cm,0
D3c,SINT,>4cm,1
D3c,SOLE,<4cm,0
D3c,SOLE,>4cm,1
D40a,ACER,<4cm,1
D40a,ACER,>4cm,5
D40a,AGAR,<4cm,0
D40a,AGAR,>4cm,0
D40a,DSTO,>4cm,0
D40a,EFAS,>4cm,0
D40a,FAVI,<4cm,0
D40a,FAVI,>4cm,0
D40a,FFRA,>4cm,0
D40a,HCUC,<4cm,0
D40a,HCUC,>4cm,0
D40a,MADR,<4cm,0
D40a,MADR,>4cm,0
D40a,MCAV,<4cm,2
D40a,MCAV,>4cm,1
D40a,MEAN,<4cm,1
D40a,MMEA,>4cm,0
D40a,MUSS,<4cm,0
D40a,MYCE,>4cm,0
D40a,ORBI,<4cm,0
D40a,ORBI,>4cm,0
D40a,OROB,<4cm,0
D40a,OROB,>4cm,0
D40a,PAME,<4cm,0
D40a,PAME,>4cm,0
D40a,PORI,<4cm,6
D40a,PORI,>4cm,14
D40a,SCOL,>4cm,0
D40a,SIDE,<4cm,33
D40a,SIDE,>4cm,13
D40a,SINT,<4cm,0
D40a,SINT,>4cm,1
D40a,SOLE,<4cm,0
D40a,SOLE,>4cm,0
D40b,ACER,<4cm,0
D40b,ACER,>4cm,4
D40b,AGAR,<4cm,0
D40b,AGAR,>4cm,0
D40b,DSTO,>4cm,0
D40b,EFAS,>4cm,0
D40b,FAVI,<4cm,0
D40b,FAVI,>4cm,1
D40b,FFRA,>4cm,0
D40b,HCUC,<4cm,0
D40b,HCUC,>4cm,0
D40b,MADR,<4cm,0
D40b,MADR,>4cm,0
D40b,MCAV,<4cm,0
D40b,MCAV,>4cm,0
D40b,MEAN,<4cm,0
D40b,MMEA,>4cm,0
D40b,MUSS,<4cm,0
D40b,MYCE,>4cm,0
D40b,ORBI,<4cm,0
D40b,ORBI,>4cm,0
D40b,OROB,<4cm,0
D40b,OROB,>4cm,0
D40b,PAME,<4cm,0
D40b,PAME,>4cm,0
D40b,PORI,<4cm,4
D40b,PORI,>4cm,28
D40b,SCOL,>4cm,0
D40b,SIDE,<4cm,44
D40b,SIDE,>4cm,10
D40b,SINT,<4cm,0
D40b,SINT,>4cm,1
D40b,SOLE,<4cm,0
D40b,SOLE,>4cm,0
D40c,ACER,<4cm,0
D40c,ACER,>4cm,0
D40c,AGAR,<4cm,0
D40c,AGAR,>4cm,1
D40c,DSTO,>4cm,0
D40c,EFAS,>4cm,0
D40c,FAVI,<4cm,0
D40c,FAVI,>4cm,3
D40c,FFRA,>4cm,0
D40c,HCUC,<4cm,0
D40c,HCUC,>4cm,0
D40c,MADR,<4cm,0
D40c,MADR,>4cm,0
D40c,MCAV,<4cm,2
D40c,MCAV,>4cm,0
D40c,MEAN,<4cm,1
D40c,MMEA,>4cm,0
D40c,MUSS,<4cm,0
D40c,MYCE,>4cm,0
D40c,ORBI,<4cm,0
D40c,ORBI,>4cm,0
D40c,OROB,<4cm,0
D40c,OROB,>4cm,0
D40c,PAME,<4cm,0
D40c,PAME,>4cm,0
D40c,PORI,<4cm,7
D40c,PORI,>4cm,22
D40c,SCOL,>4cm,0
D40c,SIDE,<4cm,75
D40c,SIDE,>4cm,7
D40c,SINT,<4cm,0
D40c,SINT,>4cm,0
D40c,SOLE,<4cm,0
D40c,SOLE,>4cm,0
D41a,ACER,<4cm,0
D41a,ACER,>4cm,0
D41a,AGAR,<4cm,0
D41a,AGAR,>4cm,0
D41a,DSTO,>4cm,0
D41a,EFAS,>4cm,1
D41a,FAVI,<4cm,0
D41a,FAVI,>4cm,1
D41a,FFRA,>4cm,0
D41a,HCUC,<4cm,0
D41a,HCUC,>4cm,0
D41a,MADR,<4cm,0
D41a,MADR,>4cm,3
D41a,MCAV,<4cm,20
D41a,MCAV,>4cm,0
D41a,MEAN,<4cm,1
D41a,MMEA,>4cm,1
D41a,MUSS,<4cm,1
D41a,MYCE,>4cm,0
D41a,ORBI,<4cm,0
D41a,ORBI,>4cm,0
D41a,OROB,<4cm,0
D41a,OROB,>4cm,0
D41a,PAME,<4cm,0
D41a,PAME,>4cm,0
D41a,PORI,<4cm,3
D41a,PORI,>4cm,9
D41a,PORI,NA,1
D41a,SCOL,>4cm,0
D41a,SIDE,<4cm,65
D41a,SIDE,>4cm,17
D41a,SINT,<4cm,17
D41a,SINT,>4cm,9
D41a,SOLE,<4cm,0
D41a,SOLE,>4cm,0
D41b,ACER,<4cm,0
D41b,ACER,>4cm,0
D41b,AGAR,<4cm,0
D41b,AGAR,>4cm,1
D41b,DSTO,>4cm,1
D41b,EFAS,>4cm,1
D41b,FAVI,<4cm,0
D41b,FAVI,>4cm,0
D41b,FFRA,>4cm,0
D41b,HCUC,<4cm,0
D41b,HCUC,>4cm,0
D41b,MADR,<4cm,0
D41b,MADR,>4cm,0
D41b,MCAV,<4cm,19
D41b,MCAV,>4cm,5
D41b,MEAN,<4cm,4
D41b,MMEA,>4cm,1
D41b,MUSS,<4cm,1
D41b,MYCE,>4cm,0
D41b,ORBI,<4cm,0
D41b,ORBI,>4cm,2
D41b,OROB,<4cm,0
D41b,OROB,>4cm,0
D41b,PAME,<4cm,0
D41b,PAME,>4cm,0
D41b,PORI,<4cm,5
D41b,PORI,>4cm,6
D41b,SCOL,>4cm,0
D41b,SIDE,<4cm,39
D41b,SIDE,>4cm,17
D41b,SINT,<4cm,16
D41b,SINT,>4cm,11
D41b,SOLE,<4cm,0
D41b,SOLE,>4cm,0
D41c,ACER,<4cm,0
D41c,ACER,>4cm,0
D41c,AGAR,<4cm,0
D41c,AGAR,>4cm,0
D41c,DSTO,>4cm,0
D41c,EFAS,>4cm,0
D41c,FAVI,<4cm,0
D41c,FAVI,>4cm,0
D41c,FFRA,>4cm,0
D41c,HCUC,<4cm,0
D41c,HCUC,>4cm,0
D41c,MADR,<4cm,0
D41c,MADR,>4cm,0
D41c,MCAV,<4cm,12
D41c,MCAV,>4cm,2
D41c,MEAN,<4cm,0
D41c,MMEA,>4cm,2
D41c,MUSS,<4cm,0
D41c,MYCE,>4cm,0
D41c,ORBI,<4cm,0
D41c,ORBI,>4cm,0
D41c,OROB,<4cm,0
D41c,OROB,>4cm,0
D41c,PAME,<4cm,0
D41c,PAME,>4cm,0
D41c,PORI,<4cm,9
D41c,PORI,>4cm,13
D41c,SCOL,>4cm,0
D41c,SIDE,<4cm,22
D41c,SIDE,>4cm,15
D41c,SINT,<4cm,8
D41c,SINT,>4cm,9
D41c,SOLE,<4cm,0
D41c,SOLE,>4cm,0
D43a,ACER,<4cm,0
D43a,ACER,>4cm,3
D43a,AGAR,<4cm,0
D43a,AGAR,>4cm,0
D43a,DSTO,>4cm,0
D43a,EFAS,>4cm,0
D43a,FAVI,<4cm,0
D43a,FAVI,>4cm,0
D43a,FFRA,>4cm,0
D43a,HCUC,<4cm,0
D43a,HCUC,>4cm,0
D43a,MADR,<4cm,0
D43a,MADR,>4cm,0
D43a,MCAV,<4cm,3
D43a,MCAV,>4cm,2
D43a,MEAN,<4cm,0
D43a,MMEA,>4cm,0
D43a,MUSS,<4cm,0
D43a,MYCE,>4cm,0
D43a,ORBI,<4cm,0
D43a,ORBI,>4cm,0
D43a,OROB,<4cm,0
D43a,OROB,>4cm,0
D43a,PAME,<4cm,0
D43a,PAME,>4cm,0
D43a,PORI,<4cm,1
D43a,PORI,>4cm,7
D43a,SCOL,>4cm,0
D43a,SIDE,<4cm,48
D43a,SIDE,>4cm,6
D43a,SINT,<4cm,0
D43a,SINT,>4cm,0
D43a,SOLE,<4cm,1
D43a,SOLE,>4cm,1
D43b,ACER,<4cm,0
D43b,ACER,>4cm,6
D43b,AGAR,<4cm,0
D43b,AGAR,>4cm,0
D43b,DSTO,>4cm,0
D43b,EFAS,>4cm,0
D43b,FAVI,<4cm,0
D43b,FAVI,>4cm,0
D43b,FFRA,>4cm,0
D43b,HCUC,<4cm,0
D43b,HCUC,>4cm,0
D43b,MADR,<4cm,0
D43b,MADR,>4cm,0
D43b,MCAV,<4cm,1
D43b,MCAV,>4cm,3
D43b,MEAN,<4cm,0
D43b,MMEA,>4cm,0
D43b,MUSS,<4cm,0
D43b,MYCE,>4cm,0
D43b,ORBI,<4cm,0
D43b,ORBI,>4cm,0
D43b,OROB,<4cm,0
D43b,OROB,>4cm,0
D43b,PAME,<4cm,0
D43b,PAME,>4cm,0
D43b,PORI,<4cm,11
D43b,PORI,>4cm,14
D43b,SCOL,>4cm,0
D43b,SIDE,<4cm,33
D43b,SIDE,>4cm,7
D43b,SINT,<4cm,0
D43b,SINT,>4cm,1
D43b,SOLE,<4cm,0
D43b,SOLE,>4cm,1
D43c,ACER,<4cm,0
D43c,ACER,>4cm,0
D43c,AGAR,<4cm,0
D43c,AGAR,>4cm,0
D43c,DSTO,>4cm,0
D43c,EFAS,>4cm,0
D43c,FAVI,<4cm,0
D43c,FAVI,>4cm,1
D43c,FFRA,>4cm,0
D43c,HCUC,<4cm,0
D43c,HCUC,>4cm,0
D43c,MADR,<4cm,0
D43c,MADR,>4cm,0
D43c,MCAV,<4cm,3
D43c,MCAV,>4cm,3
D43c,MEAN,<4cm,0
D43c,MMEA,>4cm,0
D43c,MUSS,<4cm,0
D43c,MYCE,>4cm,0
D43c,ORBI,<4cm,0
D43c,ORBI,>4cm,0
D43c,OROB,<4cm,0
D43c,OROB,>4cm,0
D43c,PAME,<4cm,0
D43c,PAME,>4cm,0
D43c,PORI,<4cm,5
D43c,PORI,>4cm,7
D43c,SCOL,>4cm,0
D43c,SIDE,<4cm,64
D43c,SIDE,>4cm,3
D43c,SINT,<4cm,1
D43c,SINT,>4cm,1
D43c,SOLE,<4cm,2
D43c,SOLE,>4cm,0
D44a,ACER,<4cm,0
D44a,ACER,>4cm,11
D44a,AGAR,<4cm,0
D44a,AGAR,>4cm,0
D44a,DSTO,>4cm,0
D44a,EFAS,>4cm,0
D44a,FAVI,<4cm,0
D44a,FAVI,>4cm,0
D44a,FFRA,>4cm,0
D44a,HCUC,<4cm,0
D44a,HCUC,>4cm,0
D44a,MADR,<4cm,0
D44a,MADR,>4cm,0
D44a,MCAV,<4cm,0
D44a,MCAV,>4cm,1
D44a,MEAN,<4cm,0
D44a,MMEA,>4cm,0
D44a,MUSS,<4cm,0
D44a,MYCE,>4cm,0
D44a,ORBI,<4cm,0
D44a,ORBI,>4cm,0
D44a,OROB,<4cm,0
D44a,OROB,>4cm,0
D44a,PAME,<4cm,0
D44a,PAME,>4cm,0
D44a,PORI,<4cm,9
D44a,PORI,>4cm,14
D44a,SCOL,>4cm,0
D44a,SIDE,<4cm,42
D44a,SIDE,>4cm,4
D44a,SINT,<4cm,1
D44a,SINT,>4cm,2
D44a,SOLE,<4cm,0
D44a,SOLE,>4cm,0
D44b,ACER,<4cm,1
D44b,ACER,>4cm,15
D44b,AGAR,<4cm,0
D44b,AGAR,>4cm,0
D44b,DSTO,>4cm,2
D44b,EFAS,>4cm,0
D44b,FAVI,<4cm,0
D44b,FAVI,>4cm,0
D44b,FFRA,>4cm,0
D44b,HCUC,<4cm,0
D44b,HCUC,>4cm,0
D44b,MADR,<4cm,0
D44b,MADR,>4cm,0
D44b,MCAV,<4cm,1
D44b,MCAV,>4cm,1
D44b,MEAN,<4cm,0
D44b,MMEA,>4cm,0
D44b,MUSS,<4cm,0
D44b,MYCE,>4cm,0
D44b,ORBI,<4cm,0
D44b,ORBI,>4cm,0
D44b,OROB,<4cm,0
D44b,OROB,>4cm,0
D44b,PAME,<4cm,0
D44b,PAME,>4cm,0
D44b,PORI,<4cm,5
D44b,PORI,>4cm,6
D44b,SCOL,>4cm,0
D44b,SIDE,<4cm,22
D44b,SIDE,>4cm,5
D44b,SINT,<4cm,0
D44b,SINT,>4cm,1
D44b,SOLE,<4cm,0
D44b,SOLE,>4cm,0
D44c,ACER,<4cm,0
D44c,ACER,>4cm,6
D44c,AGAR,<4cm,0
D44c,AGAR,>4cm,0
D44c,DSTO,>4cm,0
D44c,EFAS,>4cm,0
D44c,FAVI,<4cm,0
D44c,FAVI,>4cm,0
D44c,FFRA,>4cm,0
D44c,HCUC,<4cm,0
D44c,HCUC,>4cm,0
D44c,MADR,<4cm,0
D44c,MADR,>4cm,1
D44c,MCAV,<4cm,1
D44c,MCAV,>4cm,1
D44c,MEAN,<4cm,0
D44c,MMEA,>4cm,0
D44c,MUSS,<4cm,0
D44c,MYCE,>4cm,0
D44c,ORBI,<4cm,0
D44c,ORBI,>4cm,0
D44c,OROB,<4cm,0
D44c,OROB,>4cm,0
D44c,PAME,<4cm,0
D44c,PAME,>4cm,0
D44c,PORI,<4cm,13
D44c,PORI,>4cm,22
D44c,SCOL,>4cm,0
D44c,SIDE,<4cm,30
D44c,SIDE,>4cm,23
D44c,SINT,<4cm,0
D44c,SINT,>4cm,1
D44c,SOLE,<4cm,0
D44c,SOLE,>4cm,0
D4a,ACER,<4cm,0
D4a,ACER,>4cm,5
D4a,AGAR,<4cm,0
D4a,AGAR,>4cm,0
D4a,DSTO,>4cm,0
D4a,EFAS,>4cm,1
D4a,FAVI,<4cm,0
D4a,FAVI,>4cm,1
D4a,FFRA,>4cm,0
D4a,HCUC,<4cm,0
D4a,HCUC,>4cm,0
D4a,MADR,<4cm,0
D4a,MADR,>4cm,0
D4a,MCAV,<4cm,2
D4a,MCAV,>4cm,1
D4a,MEAN,<4cm,0
D4a,MMEA,>4cm,1
D4a,MUSS,<4cm,0
D4a,MYCE,>4cm,0
D4a,ORBI,<4cm,2
D4a,ORBI,>4cm,0
D4a,OROB,<4cm,0
D4a,OROB,>4cm,0
D4a,PAME,<4cm,0
D4a,PAME,>4cm,0
D4a,PORI,<4cm,0
D4a,PORI,>4cm,5
D4a,SCOL,>4cm,0
D4a,SIDE,<4cm,20
D4a,SIDE,>4cm,3
D4a,SINT,<4cm,0
D4a,SINT,>4cm,0
D4a,SOLE,<4cm,0
D4a,SOLE,>4cm,0
D4c,ACER,<4cm,0
D4c,ACER,>4cm,0
D4c,AGAR,<4cm,0
D4c,AGAR,>4cm,0
D4c,DSTO,>4cm,0
D4c,EFAS,>4cm,0
D4c,FAVI,<4cm,0
D4c,FAVI,>4cm,0
D4c,FFRA,>4cm,0
D4c,HCUC,<4cm,0
D4c,HCUC,>4cm,0
D4c,MADR,<4cm,0
D4c,MADR,>4cm,0
D4c,MCAV,<4cm,0
D4c,MCAV,>4cm,2
D4c,MEAN,<4cm,0
D4c,MMEA,>4cm,0
D4c,MUSS,<4cm,0
D4c,MYCE,>4cm,0
D4c,ORBI,<4cm,0
D4c,ORBI,>4cm,2
D4c,OROB,<4cm,0
D4c,OROB,>4cm,0
D4c,PAME,<4cm,0
D4c,PAME,>4cm,0
D4c,PORI,<4cm,0
D4c,PORI,>4cm,0
D4c,SCOL,>4cm,0
D4c,SIDE,<4cm,5
D4c,SIDE,>4cm,5
D4c,SINT,<4cm,0
D4c,SINT,>4cm,0
D4c,SOLE,<4cm,0
D4c,SOLE,>4cm,0
D6a,ACER,<4cm,0
D6a,ACER,>4cm,0
D6a,AGAR,<4cm,0
D6a,AGAR,>4cm,1
D6a,DSTO,>4cm,0
D6a,EFAS,>4cm,0
D6a,FAVI,<4cm,0
D6a,FAVI,>4cm,0
D6a,FFRA,>4cm,0
D6a,HCUC,<4cm,0
D6a,HCUC,>4cm,0
D6a,MADR,<4cm,0
D6a,MADR,>4cm,0
D6a,MCAV,<4cm,4
D6a,MCAV,>4cm,1
D6a,MEAN,<4cm,0
D6a,MMEA,>4cm,1
D6a,MUSS,<4cm,0
D6a,MYCE,>4cm,0
D6a,ORBI,<4cm,0
D6a,ORBI,>4cm,0
D6a,OROB,<4cm,0
D6a,OROB,>4cm,0
D6a,PAME,<4cm,0
D6a,PAME,>4cm,0
D6a,PORI,<4cm,35
D6a,PORI,>4cm,44
D6a,SCOL,>4cm,0
D6a,SIDE,<4cm,27
D6a,SIDE,>4cm,9
D6a,SINT,<4cm,0
D6a,SINT,>4cm,4
D6a,SOLE,<4cm,0
D6a,SOLE,>4cm,0
D6b,ACER,<4cm,0
D6b,ACER,>4cm,0
D6b,AGAR,<4cm,0
D6b,AGAR,>4cm,1
D6b,DSTO,>4cm,1
D6b,EFAS,>4cm,0
D6b,FAVI,<4cm,2
D6b,FAVI,>4cm,0
D6b,FFRA,>4cm,0
D6b,HCUC,<4cm,0
D6b,HCUC,>4cm,0
D6b,MADR,<4cm,0
D6b,MADR,>4cm,2
D6b,MCAV,<4cm,2
D6b,MCAV,>4cm,6
D6b,MEAN,<4cm,0
D6b,MMEA,>4cm,0
D6b,MUSS,<4cm,0
D6b,MYCE,>4cm,0
D6b,ORBI,<4cm,0
D6b,ORBI,>4cm,0
D6b,OROB,<4cm,0
D6b,OROB,>4cm,0
D6b,PAME,<4cm,0
D6b,PAME,>4cm,0
D6b,PORI,<4cm,18
D6b,PORI,>4cm,46
D6b,SCOL,>4cm,0
D6b,SIDE,<4cm,24
D6b,SIDE,>4cm,21
D6b,SINT,<4cm,0
D6b,SINT,>4cm,4
D6b,SOLE,<4cm,0
D6b,SOLE,>4cm,0
D6c,ACER,<4cm,0
D6c,ACER,>4cm,0
D6c,AGAR,<4cm,1
D6c,AGAR,>4cm,2
D6c,AGAR,NA,2
D6c,DSTO,>4cm,2
D6c,EFAS,>4cm,0
D6c,FAVI,<4cm,1
D6c,FAVI,>4cm,1
D6c,FFRA,>4cm,0
D6c,HCUC,<4cm,0
D6c,HCUC,>4cm,0
D6c,MADR,<4cm,1
D6c,MADR,>4cm,2
D6c,MCAV,<4cm,12
D6c,MCAV,>4cm,3
D6c,MEAN,<4cm,0
D6c,MMEA,>4cm,0
D6c,MUSS,<4cm,0
D6c,MYCE,>4cm,0
D6c,ORBI,<4cm,0
D6c,ORBI,>4cm,0
D6c,OROB,<4cm,0
D6c,OROB,>4cm,0
D6c,PAME,<4cm,0
D6c,PAME,>4cm,0
D6c,PORI,<4cm,21
D6c,PORI,>4cm,46
D6c,SCOL,>4cm,0
D6c,SIDE,<4cm,19
D6c,SIDE,>4cm,8
D6c,SINT,<4cm,0
D6c,SINT,>4cm,6
D6c,SOLE,<4cm,1
D6c,SOLE,>4cm,0
D7a,ACER,<4cm,1
D7a,ACER,>4cm,2
D7a,AGAR,<4cm,0
D7a,AGAR,>4cm,0
D7a,DSTO,>4cm,1
D7a,EFAS,>4cm,0
D7a,FAVI,<4cm,0
D7a,FAVI,>4cm,1
D7a,FFRA,>4cm,0
D7a,HCUC,<4cm,0
D7a,HCUC,>4cm,0
D7a,MADR,<4cm,0
D7a,MADR,>4cm,0
D7a,MCAV,<4cm,0
D7a,MCAV,>4cm,1
D7a,MEAN,<4cm,0
D7a,MMEA,>4cm,0
D7a,MUSS,<4cm,0
D7a,MYCE,>4cm,0
D7a,ORBI,<4cm,0
D7a,ORBI,>4cm,0
D7a,OROB,<4cm,0
D7a,OROB,>4cm,0
D7a,PAME,<4cm,0
D7a,PAME,>4cm,0
D7a,PORI,<4cm,2
D7a,PORI,>4cm,5
D7a,SCOL,>4cm,0
D7a,SIDE,<4cm,10
D7a,SIDE,>4cm,3
D7a,SINT,<4cm,0
D7a,SINT,>4cm,1
D7a,SOLE,<4cm,0
D7a,SOLE,>4cm,0
D7b,ACER,<4cm,0
D7b,ACER,>4cm,5
D7b,AGAR,<4cm,0
D7b,AGAR,>4cm,0
D7b,DSTO,>4cm,1
D7b,EFAS,>4cm,0
D7b,FAVI,<4cm,0
D7b,FAVI,>4cm,0
D7b,FFRA,>4cm,0
D7b,HCUC,<4cm,0
D7b,HCUC,>4cm,0
D7b,MADR,<4cm,0
D7b,MADR,>4cm,0
D7b,MCAV,<4cm,2
D7b,MCAV,>4cm,6
D7b,MEAN,<4cm,0
D7b,MMEA,>4cm,0
D7b,MUSS,<4cm,0
D7b,MYCE,>4cm,0
D7b,ORBI,<4cm,0
D7b,ORBI,>4cm,0
D7b,OROB,<4cm,0
D7b,OROB,>4cm,0
D7b,PAME,<4cm,0
D7b,PAME,>4cm,0
D7b,PORI,<4cm,3
D7b,PORI,>4cm,8
D7b,SCOL,>4cm,0
D7b,SIDE,<4cm,12
D7b,SIDE,>4cm,4
D7b,SINT,<4cm,0
D7b,SINT,>4cm,0
D7b,SOLE,<4cm,0
D7b,SOLE,>4cm,0
D7c,ACER,<4cm,0
D7c,ACER,>4cm,2
D7c,AGAR,<4cm,0
D7c,AGAR,>4cm,0
D7c,DSTO,>4cm,1
D7c,EFAS,>4cm,0
D7c,FAVI,<4cm,0
D7c,FAVI,>4cm,0
D7c,FFRA,>4cm,0
D7c,HCUC,<4cm,0
D7c,HCUC,>4cm,0
D7c,MADR,<4cm,0
D7c,MADR,>4cm,0
D7c,MCAV,<4cm,0
D7c,MCAV,>4cm,3
D7c,MEAN,<4cm,0
D7c,MMEA,>4cm,0
D7c,MUSS,<4cm,0
D7c,MYCE,>4cm,0
D7c,ORBI,<4cm,0
D7c,ORBI,>4cm,0
D7c,OROB,<4cm,0
D7c,OROB,>4cm,0
D7c,PAME,<4cm,0
D7c,PAME,>4cm,0
D7c,PORI,<4cm,0
D7c,PORI,>4cm,10
D7c,SCOL,>4cm,0
D7c,SIDE,<4cm,12
D7c,SIDE,>4cm,14
D7c,SINT,<4cm,0
D7c,SINT,>4cm,1
D7c,SOLE,<4cm,0
D7c,SOLE,>4cm,0
D8a,ACER,<4cm,0
D8a,ACER,>4cm,0
D8a,AGAR,<4cm,0
D8a,AGAR,>4cm,0
D8a,DSTO,>4cm,1
D8a,EFAS,>4cm,0
D8a,FAVI,<4cm,2
D8a,FAVI,>4cm,1
D8a,FFRA,>4cm,0
D8a,HCUC,<4cm,0
D8a,HCUC,>4cm,0
D8a,MADR,<4cm,0
D8a,MADR,>4cm,0
D8a,MCAV,<4cm,1
D8a,MCAV,>4cm,3
D8a,MEAN,<4cm,0
D8a,MMEA,>4cm,0
D8a,MUSS,<4cm,0
D8a,MYCE,>4cm,0
D8a,ORBI,<4cm,0
D8a,ORBI,>4cm,0
D8a,OROB,<4cm,0
D8a,OROB,>4cm,0
D8a,PAME,<4cm,0
D8a,PAME,>4cm,0
D8a,PORI,<4cm,9
D8a,PORI,>4cm,20
D8a,SCOL,>4cm,0
D8a,SIDE,<4cm,115
D8a,SIDE,>4cm,14
D8a,SINT,<4cm,0
D8a,SINT,>4cm,1
D8a,SOLE,<4cm,0
D8a,SOLE,>4cm,2
D8b,ACER,<4cm,0
D8b,ACER,>4cm,0
D8b,AGAR,<4cm,0
D8b,AGAR,>4cm,0
D8b,DSTO,>4cm,0
D8b,EFAS,>4cm,0
D8b,FAVI,<4cm,0
D8b,FAVI,>4cm,0
D8b,FFRA,>4cm,0
D8b,HCUC,<4cm,0
D8b,HCUC,>4cm,0
D8b,MADR,<4cm,0
D8b,MADR,>4cm,0
D8b,MCAV,<4cm,1
D8b,MCAV,>4cm,3
D8b,MEAN,<4cm,0
D8b,MMEA,>4cm,0
D8b,MUSS,<4cm,0
D8b,MYCE,>4cm,0
D8b,ORBI,<4cm,0
D8b,ORBI,>4cm,0
D8b,OROB,<4cm,0
D8b,OROB,>4cm,0
D8b,PAME,<4cm,0
D8b,PAME,>4cm,0
D8b,PORI,<4cm,10
D8b,PORI,>4cm,21
