site,transect_num,class,date,latitude,longitude,zone,f_habitat,habitat,team,depth,penip_site,reef,direction,distance_m,taxon,count
2111,2,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,15.473684210526315,2111,NRC,N,1700,PDIV,0
2111,2,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,15.473684210526315,2111,NRC,N,1700,ALAM,0
2111,2,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,15.473684210526315,2111,NRC,N,1700,AFRA,0
2111,2,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,15.473684210526315,2111,NRC,N,1700,AHUM,0
2111,2,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,15.473684210526315,2111,NRC,N,1700,SHYA,0
2111,2,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,15.473684210526315,2111,NRC,N,1700,SCOL,0
2111,2,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,15.473684210526315,2111,NRC,N,1700,MAUR,0
2111,2,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,15.473684210526315,2111,NRC,N,1700,FFRA,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MCAV,1
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PAST,9
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SRAD,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SINT,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SBOU,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SSID,3
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,DSTO,1
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PPOR,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,AAGA,1
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MMEA,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PCLI,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PSTR,1
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,CNAT,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,ACER,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MDEC,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,EFAS,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,OANN,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,OFRA,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PFUR,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,DLAB,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,OFAV,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MALI,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PDIV,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,ALAM,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,AFRA,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,AHUM,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SHYA,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SCOL,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MAUR,0
2112,1,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,FFRA,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MCAV,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PAST,6
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SRAD,3
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SINT,1
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SBOU,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SSID,3
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,DSTO,1
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PPOR,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,AAGA,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MMEA,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PCLI,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PSTR,1
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,CNAT,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,ACER,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MDEC,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,EFAS,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,OANN,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,OFRA,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PFUR,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,DLAB,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,OFAV,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MALI,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PDIV,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,ALAM,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,AFRA,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,AHUM,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SHYA,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,SCOL,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MAUR,0
2112,2,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,FFRA,0
2112,3,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,DSTO,0
2112,3,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MMEA,1
2112,3,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PCLI,1
2112,3,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,PSTR,0
2112,3,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,CNAT,0
2112,3,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,DLAB,0
2112,3,>4cm,2024-09-12T00:00:00Z,26.105465,-80.099167,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.548387096774192,2112,NRC,N,1230,MALI,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MCAV,2
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PAST,5
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SRAD,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SINT,1
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SBOU,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SSID,3
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,DSTO,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PPOR,1
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,AAGA,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MMEA,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PCLI,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PSTR,1
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,CNAT,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,ACER,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MDEC,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,EFAS,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,OANN,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,OFRA,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PFUR,1
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,DLAB,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,OFAV,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MALI,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PDIV,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,ALAM,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,AFRA,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,AHUM,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SHYA,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SCOL,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MAUR,0
2115,1,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,FFRA,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MCAV,1
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PAST,8
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SRAD,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SINT,4
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SBOU,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SSID,4
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,DSTO,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PPOR,3
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,AAGA,2
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MMEA,1
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PCLI,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PSTR,1
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,CNAT,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,ACER,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MDEC,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,EFAS,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,OANN,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,OFRA,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PFUR,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,DLAB,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,OFAV,1
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MALI,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PDIV,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,ALAM,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,AFRA,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,AHUM,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SHYA,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,SCOL,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MAUR,0
2115,2,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,FFRA,0
2115,3,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,DSTO,1
2115,3,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MMEA,0
2115,3,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PCLI,0
2115,3,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,PSTR,0
2115,3,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,CNAT,0
2115,3,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,DLAB,0
2115,3,>4cm,2024-09-10T00:00:00Z,26.077469,-80.098381,Forereef,Contiguous Reef Other,LIRI,Shedd Aquarium,24.71794871794872,2115,IR,S,1700,MALI,0
2116,1,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.647058823529413,2116,NRC,S,1700,MCAV,2
2116,1,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.647058823529413,2116,NRC,S,1700,PAST,0
2116,1,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.647058823529413,2116,NRC,S,1700,SRAD,2
2116,1,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.647058823529413,2116,NRC,S,1700,SINT,1
2116,1,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.647058823529413,2116,NRC,S,1700,SBOU,0
2116,1,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.647058823529413,2116,NRC,S,1700,SSID,0
2116,1,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,Forereef,Contiguous Reef Other,CPSH,Shedd Aquarium,17.647058823529413,2116,NRC,S,1700,DSTO,0
